age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,max_monthly_emi,emi_eligibility
59,Female,Single,Graduate,25000.0,Private,11.8,SME,Own,0.0,6,4,6650.0,4750.0,1930.0,8490.0,1970.0,No,0.0,698.0,90300.0,10000.0,E-commerce Shopping EMI,79500.0,19,750.0,Not_Eligible
42,Male,Single,Post Graduate,96000.0,Government,8.2,Startup,Own,0.0,3,1,2130.0,0.0,4760.0,17680.0,7000.0,No,0.0,399.0,501300.0,261700.0,E-commerce Shopping EMI,149500.0,11,25970.0,Not_Eligible
57,Female,Married,Graduate,41200.0,Private,14.4,Startup,Rented,6800.0,5,4,570.0,5200.0,2140.0,11270.0,3650.0,No,0.0,579.0,216300.0,63200.0,E-commerce Shopping EMI,117500.0,11,7620.0,Not_Eligible
27,Male,Married,Graduate,37100.0,Private,1.3,MNC,Family,0.0,1,0,0.0,0.0,2910.0,6750.0,2890.0,No,0.0,654.0,114200.0,2800.0,Education EMI,488800.0,37,12550.0,High_Risk
59,Female,Single,Graduate,50400.0,Government,17.3,SME,Own,0.0,2,0,0.0,0.0,2440.0,10180.0,2980.0,No,0.0,542.0,85800.0,143400.0,Home Appliances EMI,146800.0,14,21700.0,Not_Eligible
27,Male,Married,Post Graduate,35300.0,Government,3.2,Startup,Rented,6200.0,7,6,6190.0,150.0,930.0,11150.0,1330.0,Yes,8400.0,627.0,99000.0,39800.0,Home Appliances EMI,292700.0,35,500.0,Not_Eligible
54,Male,Married,High School,32100.0,Self-employed,17.5,MNC,Own,0.0,6,5,5220.0,4360.0,780.0,9780.0,1030.0,Yes,5100.0,625.0,78600.0,66500.0,Home Appliances EMI,169100.0,14,3320.0,Not_Eligible
56,Male,Married,Graduate,35900.0,Self-employed,13.4,Government,Own,0.0,2,0,0.0,0.0,2790.0,4820.0,3120.0,No,0.0,729.0,148100.0,92900.0,Personal Loan EMI,208200.0,25,14820.0,Eligible
35,Male,Married,Post Graduate,47200.0,Private,4.1,Startup,Family,0.0,8,6,1630.0,9230.0,3170.0,12260.0,4060.0,No,0.0,706.0,257400.0,63200.0,Home Appliances EMI,113200.0,28,9260.0,Eligible
35,Male,Single,Graduate,33200.0,Private,10.2,Startup,Own,0.0,1,0,0.0,0.0,1940.0,6670.0,760.0,Yes,3300.0,498.0,80000.0,44100.0,Home Appliances EMI,296500.0,34,10320.0,Not_Eligible
45,Male,Married,High School,63700.0,Self-employed,7.4,SME,Own,0.0,2,0,0.0,0.0,1560.0,9870.0,5550.0,No,0.0,575.0,172300.0,60600.0,E-commerce Shopping EMI,194500.0,8,21260.0,High_Risk
50,Female,Married,Graduate,39000.0,Private,6.5,Government,Own,0.0,3,2,6060.0,6390.0,1320.0,6020.0,830.0,Yes,4600.0,733.0,54300.0,108200.0,Education EMI,222900.0,30,8280.0,High_Risk
29,Male,Single,Post Graduate,55100.0,Private,3.4,MNC,Family,0.0,2,1,6750.0,0.0,3750.0,8580.0,3990.0,No,0.0,609.0,105600.0,33900.0,Education EMI,96000.0,20,15390.0,High_Risk
33,Male,Single,Graduate,55300.0,Private,5.3,SME,Own,0.0,7,5,7420.0,160.0,2210.0,15460.0,3030.0,No,0.0,798.0,249400.0,69700.0,E-commerce Shopping EMI,27900.0,18,18820.0,Eligible
52,Male,Married,High School,61100.0,Private,6.9,Government,Own,0.0,2,1,1100.0,0.0,3830.0,6890.0,6000.0,Yes,4700.0,675.0,196300.0,65200.0,Personal Loan EMI,823100.0,45,20570.0,High_Risk
54,Female,Married,Graduate,52200.0,Private,23.9,Government,Rented,12600.0,7,5,4790.0,8290.0,1450.0,13430.0,1220.0,Yes,8800.0,695.0,31600.0,58800.0,E-commerce Shopping EMI,86200.0,4,1090.0,Not_Eligible
30,Male,Married,Graduate,49800.0,Self-employed,5.8,SME,Family,0.0,1,0,0.0,0.0,3480.0,8840.0,3850.0,No,0.0,454.0,295500.0,92400.0,E-commerce Shopping EMI,50800.0,12,13150.0,Not_Eligible
57,Female,Married,Post Graduate,39200.0,Private,21.3,Startup,Family,0.0,8,6,390.0,9390.0,870.0,11440.0,2010.0,No,0.0,609.0,143200.0,110400.0,Education EMI,393600.0,32,9990.0,Not_Eligible
56,Male,Married,Graduate,77400.0,Private,25.7,Startup,Own,0.0,7,5,3300.0,9410.0,5710.0,15080.0,5150.0,Yes,15700.0,672.0,263900.0,115100.0,Education EMI,173200.0,40,13530.0,Eligible
56,Female,Married,Post Graduate,57100.0,Private,8.2,SME,Own,0.0,8,6,7660.0,10940.0,2060.0,11500.0,3380.0,No,0.0,723.0,81600.0,104100.0,Education EMI,215300.0,26,14030.0,Eligible
33,Male,Married,High School,36500.0,Private,4.4,SME,Family,0.0,8,6,7640.0,7550.0,1660.0,12160.0,1940.0,No,0.0,579.0,167500.0,93200.0,Vehicle EMI,666500.0,73,2450.0,Not_Eligible
49,Female,Married,Graduate,128300.0,Self-employed,16.9,Government,Family,0.0,8,6,1020.0,5090.0,7720.0,28510.0,7620.0,Yes,7800.0,568.0,319800.0,34900.0,Vehicle EMI,1448700.0,82,39270.0,High_Risk
30,Female,Single,Graduate,62000.0,Private,1.7,Startup,Family,0.0,1,0,0.0,0.0,2420.0,7760.0,4880.0,Yes,12200.0,679.0,294600.0,108300.0,E-commerce Shopping EMI,189700.0,18,14800.0,Eligible
32,Male,Single,Graduate,69700.0,Self-employed,5.2,Government,Rented,19600.0,7,5,6060.0,1680.0,1510.0,15270.0,5510.0,No,0.0,733.0,271000.0,122500.0,Education EMI,147400.0,38,11860.0,Eligible
27,Male,Married,Professional,43700.0,Private,2.3,Government,Rented,5300.0,6,4,2030.0,12180.0,1150.0,12110.0,1750.0,No,0.0,844.0,47100.0,93500.0,Vehicle EMI,1094500.0,13,6840.0,Not_Eligible
42,Female,Married,Post Graduate,71700.0,Government,14.2,Government,Family,0.0,3,2,630.0,1460.0,3510.0,12570.0,1550.0,Yes,15500.0,755.0,258700.0,208200.0,Home Appliances EMI,230800.0,23,25270.0,Eligible
50,Male,Married,Post Graduate,56100.0,Private,21.3,MNC,Own,0.0,7,6,3840.0,14660.0,3620.0,14600.0,2510.0,Yes,5700.0,654.0,157000.0,95700.0,E-commerce Shopping EMI,60400.0,11,7620.0,Eligible
32,Male,Married,High School,28200.0,Private,2.7,MNC,Rented,7700.0,2,0,0.0,0.0,1840.0,5870.0,2630.0,Yes,3700.0,619.0,136800.0,12500.0,E-commerce Shopping EMI,160100.0,24,2790.0,Not_Eligible
31,Female,Married,Graduate,44100.0,Private,3.5,SME,Rented,12200.0,6,5,7610.0,80.0,2590.0,8520.0,2210.0,No,0.0,712.0,120900.0,118400.0,Vehicle EMI,342200.0,45,5480.0,Not_Eligible
34,Female,Married,Graduate,41200.0,Self-employed,7.5,SME,Rented,5700.0,4,3,5840.0,14500.0,1990.0,9950.0,2270.0,No,0.0,655.0,217300.0,13500.0,Home Appliances EMI,185000.0,20,500.0,Not_Eligible
32,Male,Married,Graduate,46300.0,Self-employed,8.5,Government,Own,0.0,5,4,1960.0,7570.0,2120.0,7760.0,3920.0,No,0.0,610.0,212800.0,24800.0,Personal Loan EMI,515600.0,40,10730.0,Not_Eligible
54,Female,Married,High School,45300.0,Private,27.0,Government,Own,0.0,4,2,6990.0,7500.0,2270.0,11060.0,3740.0,Yes,9000.0,685.0,117300.0,63200.0,Home Appliances EMI,277700.0,32,2410.0,Not_Eligible
31,Female,Married,High School,39100.0,Private,4.1,Government,Own,0.0,2,1,5520.0,0.0,2070.0,6990.0,3700.0,No,0.0,624.0,202600.0,56600.0,Home Appliances EMI,210500.0,33,9760.0,High_Risk
35,Male,Married,Post Graduate,34100.0,Private,7.7,Government,Family,0.0,1,0,0.0,0.0,1240.0,4530.0,2350.0,No,0.0,515.0,111000.0,13000.0,Personal Loan EMI,68900.0,28,11840.0,Not_Eligible
36,Female,Married,Graduate,58500.0,Government,7.5,Startup,Own,0.0,2,1,1390.0,0.0,1880.0,10290.0,4840.0,No,0.0,617.0,211300.0,158600.0,Education EMI,113300.0,18,20820.0,High_Risk
32,Female,Married,Graduate,50900.0,Private,7.2,SME,Own,0.0,1,0,0.0,0.0,1970.0,6010.0,1700.0,No,0.0,749.0,27400.0,97800.0,Education EMI,161000.0,11,23070.0,Eligible
58,Female,Married,Graduate,71700.0,Private,11.0,Startup,Family,0.0,7,6,2400.0,7870.0,5230.0,14450.0,3480.0,No,0.0,465.0,60300.0,120000.0,Personal Loan EMI,366400.0,46,16860.0,Not_Eligible
32,Male,Single,Professional,34600.0,Private,8.9,SME,Rented,5800.0,7,6,2820.0,9440.0,1250.0,10460.0,1020.0,No,0.0,654.0,48900.0,32800.0,E-commerce Shopping EMI,48100.0,21,2250.0,High_Risk
42,Male,Single,Post Graduate,79300.0,Private,11.3,SME,Rented,21100.0,3,1,4080.0,0.0,4060.0,8890.0,4850.0,No,0.0,647.0,210000.0,17500.0,Home Appliances EMI,165200.0,15,19580.0,High_Risk
45,Female,Married,Post Graduate,78300.0,Private,13.0,SME,Own,0.0,5,4,2990.0,6600.0,5740.0,12410.0,5580.0,Yes,9000.0,591.0,59300.0,192300.0,E-commerce Shopping EMI,63700.0,10,20800.0,High_Risk
34,Male,Married,Post Graduate,39000.0,Self-employed,8.9,Government,Family,0.0,1,0,0.0,0.0,2610.0,4900.0,2950.0,No,0.0,634.0,173800.0,29700.0,Personal Loan EMI,535500.0,31,15330.0,High_Risk
41,Male,Married,Graduate,56900.0,Private,9.1,Government,Rented,10200.0,5,3,600.0,13180.0,2840.0,9150.0,1450.0,No,0.0,688.0,102500.0,44200.0,Education EMI,468900.0,45,11970.0,High_Risk
31,Female,Single,Graduate,60900.0,Self-employed,3.8,Startup,Own,0.0,5,3,640.0,3920.0,3480.0,11890.0,2660.0,No,0.0,758.0,74600.0,13300.0,Vehicle EMI,896400.0,50,20440.0,High_Risk
42,Female,Married,Graduate,50100.0,Private,7.4,SME,Own,0.0,8,6,7590.0,6360.0,3940.0,14080.0,4950.0,Yes,11100.0,616.0,31300.0,127200.0,Education EMI,420300.0,13,1040.0,Not_Eligible
25,Female,Married,Post Graduate,72600.0,Private,0.6,MNC,Own,0.0,8,6,4710.0,11610.0,3820.0,16230.0,5180.0,No,0.0,652.0,275100.0,39900.0,Vehicle EMI,394000.0,63,17210.0,Eligible
40,Male,Single,Post Graduate,110400.0,Self-employed,15.8,SME,Rented,30800.0,4,2,3750.0,60.0,8050.0,19620.0,6620.0,No,0.0,660.0,282400.0,219300.0,Home Appliances EMI,117800.0,9,27000.0,Eligible
38,Female,Single,Professional,68900.0,Self-employed,5.6,SME,Rented,15700.0,1,0,0.0,0.0,3870.0,9790.0,3960.0,Yes,5300.0,600.0,384500.0,81300.0,Vehicle EMI,1044400.0,32,16260.0,Not_Eligible
37,Female,Single,Graduate,44100.0,Government,6.1,Government,Own,0.0,2,1,1550.0,0.0,1570.0,5960.0,3600.0,No,0.0,657.0,246000.0,75500.0,Vehicle EMI,962400.0,41,17100.0,Not_Eligible
28,Male,Married,Post Graduate,52500.0,Private,3.6,Startup,Rented,9500.0,5,3,7450.0,5600.0,3930.0,10130.0,2250.0,Yes,6800.0,647.0,252400.0,106800.0,Education EMI,498300.0,33,3620.0,Not_Eligible
60,Male,Married,High School,70300.0,Government,32.0,Startup,Rented,20500.0,4,2,500.0,330.0,3300.0,10910.0,1510.0,Yes,7100.0,767.0,142600.0,83600.0,Home Appliances EMI,290400.0,11,19810.0,Not_Eligible
25,Male,Married,High School,43400.0,Government,1.7,Government,Own,0.0,8,6,5090.0,490.0,3220.0,11800.0,1910.0,No,0.0,534.0,28700.0,13400.0,Home Appliances EMI,162800.0,16,8440.0,Not_Eligible
30,Female,Married,Graduate,49000.0,Private,1.7,Government,Rented,11000.0,7,5,1930.0,9370.0,1650.0,11130.0,1640.0,Yes,4100.0,631.0,31600.0,67600.0,Education EMI,92800.0,46,3970.0,High_Risk
28,Female,Married,High School,38100.0,Private,3.5,Startup,Rented,6800.0,4,3,1330.0,2470.0,1200.0,7150.0,3330.0,No,0.0,467.0,161200.0,99100.0,Vehicle EMI,735100.0,43,6710.0,Not_Eligible
60,Female,Married,Post Graduate,63100.0,Private,22.9,Government,Own,0.0,3,1,6360.0,0.0,2080.0,7990.0,6070.0,Yes,13300.0,850.0,130100.0,55400.0,E-commerce Shopping EMI,114300.0,3,21160.0,Not_Eligible
36,Male,Single,Post Graduate,105700.0,Self-employed,4.2,MNC,Family,0.0,4,2,1560.0,1620.0,4370.0,21330.0,9030.0,Yes,17400.0,712.0,368200.0,147700.0,E-commerce Shopping EMI,87300.0,23,29750.0,Eligible
40,Female,Single,Graduate,54300.0,Private,4.0,Government,Rented,11800.0,8,6,7430.0,9290.0,2790.0,11790.0,2070.0,No,0.0,435.0,118700.0,38700.0,Education EMI,331900.0,32,3630.0,Not_Eligible
52,Female,Married,High School,65400.0,Private,10.6,Government,Family,0.0,5,3,3760.0,10740.0,2730.0,14480.0,4750.0,Yes,9700.0,668.0,166000.0,94400.0,Education EMI,83800.0,33,10330.0,Eligible
26,Male,Married,Professional,44300.0,Private,2.2,SME,Rented,5500.0,8,6,7760.0,10660.0,1200.0,12140.0,1250.0,No,0.0,605.0,127300.0,39800.0,Home Appliances EMI,36300.0,20,2540.0,High_Risk
27,Female,Married,Graduate,96800.0,Private,4.4,SME,Rented,17200.0,6,4,730.0,14560.0,3540.0,13140.0,3670.0,No,0.0,678.0,339500.0,120200.0,Education EMI,143600.0,46,25430.0,Eligible
31,Female,Married,High School,42100.0,Private,6.0,Government,Rented,10100.0,7,5,1670.0,2310.0,1550.0,9090.0,1210.0,No,0.0,788.0,206700.0,19000.0,E-commerce Shopping EMI,150400.0,9,9250.0,Not_Eligible
49,Male,Single,High School,55000.0,Private,16.9,Government,Rented,14300.0,4,2,7210.0,11150.0,4210.0,12810.0,2150.0,No,0.0,758.0,86000.0,45100.0,Home Appliances EMI,203100.0,28,2030.0,Not_Eligible
60,Male,Married,Post Graduate,78400.0,Self-employed,23.3,MNC,Family,0.0,2,0,0.0,0.0,4300.0,14080.0,3160.0,No,0.0,690.0,58000.0,92000.0,Vehicle EMI,1156100.0,64,35930.0,Eligible
47,Male,Single,Graduate,45600.0,Government,18.5,Government,Rented,7600.0,7,6,7790.0,2200.0,1890.0,11800.0,1210.0,No,0.0,699.0,31600.0,72700.0,Vehicle EMI,1382800.0,12,9130.0,Not_Eligible
56,Male,Married,Graduate,144300.0,Self-employed,7.7,SME,Family,0.0,4,2,3050.0,10020.0,8730.0,26840.0,11740.0,Yes,22000.0,653.0,595700.0,399500.0,E-commerce Shopping EMI,185000.0,6,37410.0,Eligible
56,Male,Single,Graduate,48400.0,Private,13.8,Government,Rented,9100.0,3,2,7800.0,390.0,3220.0,9190.0,3130.0,No,0.0,724.0,42800.0,58600.0,Vehicle EMI,767000.0,22,10660.0,Not_Eligible
34,Male,Married,High School,47100.0,Self-employed,3.5,Government,Rented,11100.0,6,5,1610.0,14110.0,2760.0,11280.0,1630.0,Yes,3700.0,627.0,63900.0,76300.0,Education EMI,260600.0,25,500.0,Not_Eligible
31,Male,Single,High School,31900.0,Self-employed,7.6,MNC,Rented,8800.0,8,6,690.0,8010.0,1380.0,10810.0,3070.0,Yes,7500.0,826.0,84300.0,44600.0,E-commerce Shopping EMI,14800.0,9,500.0,Not_Eligible
30,Female,Married,High School,53100.0,Private,5.0,Startup,Own,0.0,4,2,7400.0,3670.0,1720.0,10210.0,2270.0,No,0.0,768.0,45900.0,148600.0,E-commerce Shopping EMI,80300.0,16,14330.0,Eligible
53,Male,Married,Graduate,51000.0,Government,17.7,Startup,Family,0.0,8,6,3710.0,4720.0,2000.0,13880.0,2890.0,No,0.0,785.0,102500.0,141800.0,Personal Loan EMI,960100.0,29,17300.0,Not_Eligible
49,Male,Married,Graduate,44500.0,Government,8.7,Startup,Family,0.0,8,6,5660.0,8330.0,1410.0,11400.0,3100.0,Yes,4600.0,481.0,191000.0,86000.0,E-commerce Shopping EMI,44700.0,11,4850.0,Not_Eligible
56,Female,Married,Graduate,64400.0,Self-employed,24.4,Government,Rented,17500.0,5,4,6320.0,8030.0,2630.0,15200.0,3590.0,Yes,13600.0,628.0,377000.0,7100.0,Home Appliances EMI,193300.0,15,500.0,Not_Eligible
43,Female,Married,Graduate,78200.0,Private,5.7,MNC,Rented,21600.0,3,1,4940.0,0.0,2780.0,14910.0,6250.0,No,0.0,593.0,145400.0,127800.0,Vehicle EMI,1127100.0,58,12820.0,Not_Eligible
60,Male,Married,Professional,45500.0,Private,12.5,Startup,Family,0.0,3,2,6150.0,5870.0,3400.0,8350.0,2500.0,No,0.0,681.0,25400.0,111800.0,Vehicle EMI,830800.0,20,11750.0,Not_Eligible
57,Female,Single,Graduate,46400.0,Private,11.6,SME,Rented,5300.0,8,6,5770.0,8960.0,3270.0,13420.0,3750.0,No,0.0,570.0,241000.0,9600.0,Personal Loan EMI,148400.0,35,2690.0,Not_Eligible
54,Male,Single,Post Graduate,44000.0,Government,7.6,MNC,Rented,4600.0,2,0,0.0,0.0,1030.0,7110.0,2540.0,No,0.0,491.0,111300.0,4300.0,Vehicle EMI,134300.0,76,13570.0,Not_Eligible
53,Female,Single,Graduate,35600.0,Self-employed,25.8,Startup,Own,0.0,3,2,4050.0,7480.0,1470.0,8070.0,2130.0,Yes,6300.0,651.0,144800.0,48600.0,E-commerce Shopping EMI,82000.0,23,3590.0,High_Risk
29,Male,Married,Post Graduate,121100.0,Self-employed,4.2,SME,Own,0.0,3,1,4880.0,0.0,4280.0,22610.0,10870.0,No,0.0,592.0,471600.0,263500.0,Vehicle EMI,271500.0,46,38710.0,High_Risk
51,Male,Married,High School,61500.0,Self-employed,7.5,Startup,Own,0.0,5,3,7560.0,2200.0,3380.0,14890.0,4270.0,No,0.0,696.0,362000.0,25000.0,Home Appliances EMI,37300.0,27,16170.0,Eligible
59,Male,Married,High School,30200.0,Government,10.1,Government,Family,0.0,4,3,40.0,9170.0,1290.0,6870.0,880.0,No,0.0,657.0,94200.0,40400.0,Personal Loan EMI,888900.0,13,6890.0,Not_Eligible
35,Male,Married,Graduate,58600.0,Government,7.4,SME,Family,0.0,7,6,2070.0,4100.0,3660.0,15620.0,3050.0,Yes,14400.0,713.0,312400.0,73900.0,E-commerce Shopping EMI,62800.0,4,9200.0,Not_Eligible
54,Female,Single,High School,30600.0,Private,22.0,MNC,Rented,7900.0,1,0,0.0,0.0,1680.0,5900.0,2920.0,No,0.0,673.0,154700.0,17600.0,Personal Loan EMI,957200.0,51,8170.0,Not_Eligible
37,Male,Married,Post Graduate,40500.0,Government,3.0,Startup,Rented,4900.0,5,3,4370.0,440.0,1590.0,10590.0,1890.0,No,0.0,654.0,22700.0,46500.0,Home Appliances EMI,116400.0,20,8060.0,Eligible
32,Female,Single,Graduate,52400.0,Government,8.2,Government,Rented,5900.0,6,4,4750.0,1270.0,4010.0,13200.0,4370.0,No,0.0,649.0,113900.0,122300.0,Home Appliances EMI,266600.0,18,10690.0,Not_Eligible
51,Male,Single,Post Graduate,75800.0,Private,14.6,SME,Family,0.0,5,3,6680.0,2760.0,4510.0,14240.0,2070.0,Yes,7200.0,638.0,101500.0,37400.0,Education EMI,202900.0,30,24530.0,High_Risk
30,Male,Married,Graduate,65700.0,Government,3.9,Government,Own,0.0,4,3,2420.0,9690.0,3960.0,14470.0,4910.0,No,0.0,695.0,295800.0,62900.0,Home Appliances EMI,120900.0,19,16770.0,Eligible
42,Female,Single,Post Graduate,66900.0,Private,5.8,Startup,Rented,12300.0,8,6,7180.0,9020.0,4270.0,12120.0,5070.0,No,0.0,830.0,291500.0,165400.0,E-commerce Shopping EMI,117300.0,9,10800.0,Not_Eligible
58,Female,Married,Graduate,66300.0,Self-employed,9.9,Startup,Own,0.0,3,1,1650.0,0.0,3140.0,13900.0,3770.0,No,0.0,532.0,99700.0,27200.0,Personal Loan EMI,138100.0,55,23320.0,Not_Eligible
30,Male,Married,Graduate,59200.0,Private,6.4,Government,Rented,8500.0,6,4,5130.0,11970.0,4460.0,10810.0,3900.0,Yes,9300.0,646.0,128600.0,121600.0,E-commerce Shopping EMI,169100.0,12,2710.0,Not_Eligible
30,Male,Married,High School,61600.0,Private,3.9,Startup,Rented,9200.0,2,1,6420.0,0.0,3060.0,7320.0,2440.0,Yes,15300.0,759.0,39600.0,93900.0,Vehicle EMI,1360800.0,33,9590.0,Not_Eligible
58,Male,Married,Graduate,50300.0,Government,20.6,SME,Family,0.0,6,4,5110.0,14900.0,3870.0,10020.0,1430.0,No,0.0,684.0,44500.0,120400.0,Education EMI,115800.0,39,8840.0,Eligible
52,Female,Single,Post Graduate,46300.0,Government,23.3,MNC,Own,0.0,8,6,5070.0,1380.0,3520.0,12830.0,3000.0,Yes,9900.0,664.0,38000.0,135400.0,Home Appliances EMI,188100.0,7,6440.0,Not_Eligible
41,Male,Single,High School,54000.0,Private,11.0,Government,Own,0.0,6,4,6960.0,5320.0,2240.0,9490.0,1180.0,No,0.0,770.0,150100.0,134100.0,Home Appliances EMI,235300.0,9,18690.0,Not_Eligible
39,Male,Married,High School,83000.0,Self-employed,14.2,SME,Family,0.0,2,0,0.0,0.0,2060.0,14840.0,7000.0,No,0.0,483.0,214500.0,21400.0,E-commerce Shopping EMI,53400.0,6,29130.0,Not_Eligible
59,Male,Married,Graduate,48400.0,Self-employed,21.5,Startup,Rented,8400.0,1,0,0.0,0.0,2830.0,8110.0,3290.0,Yes,8600.0,565.0,185300.0,36500.0,Vehicle EMI,1479800.0,42,11520.0,Not_Eligible
51,Male,Married,Post Graduate,59400.0,Private,6.1,Government,Rented,6900.0,7,6,3710.0,12760.0,4630.0,11200.0,3470.0,No,0.0,519.0,159800.0,61300.0,Personal Loan EMI,335900.0,20,7380.0,Not_Eligible
57,Female,Married,Graduate,72500.0,Private,8.2,SME,Own,0.0,5,3,7640.0,1440.0,2370.0,12490.0,3940.0,No,0.0,633.0,264400.0,177900.0,E-commerce Shopping EMI,186200.0,19,23200.0,High_Risk
28,Male,Married,Post Graduate,77000.0,Government,2.6,MNC,Own,0.0,3,2,3900.0,9750.0,2820.0,11820.0,7250.0,No,0.0,644.0,346900.0,79300.0,E-commerce Shopping EMI,181100.0,9,16730.0,Not_Eligible
44,Male,Married,Post Graduate,86500.0,Self-employed,7.7,Government,Own,0.0,7,5,4890.0,11560.0,6010.0,14480.0,1950.0,No,0.0,694.0,516800.0,119500.0,Vehicle EMI,1449800.0,31,25750.0,Not_Eligible
51,Female,Married,Graduate,49500.0,Private,8.5,Government,Family,0.0,2,0,0.0,0.0,3180.0,7700.0,4630.0,No,0.0,716.0,82900.0,74500.0,Personal Loan EMI,141100.0,21,23120.0,Eligible
26,Male,Married,Graduate,73100.0,Private,3.5,Startup,Rented,7500.0,7,5,4440.0,11600.0,1930.0,12940.0,4110.0,Yes,9800.0,617.0,167200.0,187700.0,E-commerce Shopping EMI,26200.0,12,9880.0,High_Risk
43,Male,Single,Post Graduate,87900.0,Government,8.4,Startup,Rented,25000.0,8,6,5470.0,13690.0,6050.0,22040.0,6460.0,Yes,15300.0,771.0,392000.0,131600.0,E-commerce Shopping EMI,117400.0,13,500.0,Not_Eligible
27,Male,Married,Graduate,40700.0,Government,2.3,MNC,Family,0.0,3,2,2960.0,520.0,1640.0,6250.0,2310.0,No,0.0,685.0,163100.0,96300.0,Home Appliances EMI,205300.0,35,13450.0,Eligible
57,Male,Married,Post Graduate,49200.0,Private,10.2,Government,Own,0.0,6,4,5370.0,12640.0,3610.0,9110.0,4590.0,No,0.0,498.0,236000.0,96700.0,Home Appliances EMI,274200.0,31,7080.0,Not_Eligible
49,Male,Married,Post Graduate,122400.0,Private,14.6,Government,Rented,21500.0,4,3,1690.0,7900.0,6780.0,18720.0,8620.0,No,0.0,557.0,475800.0,330800.0,Education EMI,81200.0,45,28780.0,High_Risk
31,Female,Married,Graduate,77800.0,Private,6.9,SME,Rented,23200.0,1,0,0.0,0.0,4150.0,7060.0,3960.0,No,0.0,731.0,103300.0,57500.0,Home Appliances EMI,200000.0,19,20500.0,Eligible
43,Male,Married,Professional,49500.0,Private,6.7,Government,Family,0.0,2,0,0.0,0.0,2370.0,7110.0,2350.0,No,0.0,697.0,296700.0,119700.0,Education EMI,225300.0,37,20710.0,Eligible
28,Female,Single,Graduate,44800.0,Self-employed,1.2,Startup,Rented,13300.0,4,3,4230.0,1100.0,2820.0,7680.0,4310.0,Yes,10200.0,500.0,66200.0,57000.0,E-commerce Shopping EMI,117100.0,20,530.0,Not_Eligible
53,Male,Married,Graduate,39700.0,Self-employed,24.4,SME,Family,0.0,2,1,420.0,0.0,1950.0,8300.0,1740.0,No,0.0,485.0,174200.0,22700.0,Vehicle EMI,1447400.0,26,13410.0,Not_Eligible
32,Male,Married,Graduate,31800.0,Government,2.5,Government,Family,0.0,5,4,550.0,8990.0,940.0,6850.0,1400.0,No,0.0,745.0,53100.0,31200.0,Education EMI,184600.0,9,7610.0,Not_Eligible
46,Male,Single,Graduate,41900.0,Private,14.6,SME,Family,0.0,8,6,6990.0,9850.0,940.0,11720.0,1300.0,No,0.0,599.0,244900.0,110400.0,Personal Loan EMI,353000.0,59,6790.0,High_Risk
27,Male,Married,Graduate,53900.0,Private,2.7,SME,Rented,11300.0,1,0,0.0,0.0,3850.0,7460.0,1950.0,Yes,11700.0,798.0,47000.0,31300.0,Home Appliances EMI,260700.0,22,10800.0,High_Risk
30,Male,Single,Graduate,78000.0,Private,4.1,SME,Rented,13500.0,7,6,5690.0,7040.0,4490.0,14750.0,6220.0,No,0.0,642.0,390700.0,63600.0,Vehicle EMI,1309500.0,54,13440.0,Not_Eligible
60,Female,Married,Post Graduate,29100.0,Private,11.9,Startup,Rented,6100.0,8,6,3360.0,12580.0,820.0,9230.0,1670.0,No,0.0,650.0,44800.0,42100.0,Education EMI,260100.0,16,500.0,Not_Eligible
38,Female,Single,Professional,54800.0,Self-employed,14.2,MNC,Own,0.0,1,0,0.0,0.0,1330.0,9160.0,1230.0,Yes,11800.0,734.0,300100.0,7300.0,Education EMI,244600.0,22,21230.0,Eligible
29,Male,Married,High School,48000.0,Private,1.6,SME,Own,0.0,1,0,0.0,0.0,1400.0,8370.0,2340.0,No,0.0,556.0,51000.0,115500.0,E-commerce Shopping EMI,157800.0,10,16790.0,High_Risk
50,Male,Married,Post Graduate,63300.0,Private,14.5,Startup,Own,0.0,4,2,6420.0,3570.0,5060.0,10730.0,4610.0,No,0.0,675.0,148100.0,71100.0,E-commerce Shopping EMI,32200.0,20,17250.0,Eligible
32,Male,Married,Graduate,66100.0,Private,6.2,MNC,Own,0.0,1,0,0.0,0.0,1750.0,6450.0,5030.0,No,0.0,614.0,202200.0,53800.0,Personal Loan EMI,560300.0,45,26790.0,High_Risk
46,Male,Single,Graduate,69600.0,Private,11.9,Government,Own,0.0,6,4,3390.0,2470.0,4370.0,15050.0,4410.0,No,0.0,697.0,407500.0,68300.0,Education EMI,446100.0,31,24810.0,Eligible
54,Male,Married,Post Graduate,41300.0,Self-employed,8.8,SME,Own,0.0,4,2,6560.0,5250.0,3240.0,7800.0,970.0,No,0.0,673.0,47200.0,26600.0,Education EMI,299700.0,34,9720.0,High_Risk
49,Male,Single,Graduate,89600.0,Government,24.0,MNC,Own,0.0,7,6,2180.0,9920.0,2310.0,21060.0,3730.0,No,0.0,676.0,200200.0,19400.0,Personal Loan EMI,209200.0,16,30850.0,Eligible
